timestamp,iteration,run_mode,frequency_combination,frequencies,frequency_index,num_cores,cores_str,input_arg,application_id,benchmark,variant,time_elapsed,total_energy_consumption,branch_misses,cache_misses,core_combination,platform,avg_temp_before,avg_temp_after,thermal_zone_before0,thermal_zone_before1,thermal_zone_before10,thermal_zone_before11,thermal_zone_before12,thermal_zone_before13,thermal_zone_before14,thermal_zone_before15,thermal_zone_before16,thermal_zone_before17,thermal_zone_before18,thermal_zone_before19,thermal_zone_before2,thermal_zone_before20,thermal_zone_before21,thermal_zone_before22,thermal_zone_before23,thermal_zone_before24,thermal_zone_before25,thermal_zone_before26,thermal_zone_before27,thermal_zone_before28,thermal_zone_before29,thermal_zone_before3,thermal_zone_before30,thermal_zone_before31,thermal_zone_before32,thermal_zone_before33,thermal_zone_before34,thermal_zone_before35,thermal_zone_before4,thermal_zone_before5,thermal_zone_before6,thermal_zone_before7,thermal_zone_before8,thermal_zone_before9,frequencies_read,cores,energy_batt_j,power_batt_w,energy_usb_j,power_usb_w,energy_wls_j,power_wls_w,energy_hwmon33_j,power_hwmon33_w,energy_hwmon34_j,power_hwmon34_w,thermal_zone0,thermal_zone0_type,thermal_zone1,thermal_zone1_type,thermal_zone10,thermal_zone10_type,thermal_zone11,thermal_zone11_type,thermal_zone12,thermal_zone12_type,thermal_zone13,thermal_zone13_type,thermal_zone14,thermal_zone14_type,thermal_zone15,thermal_zone15_type,thermal_zone16,thermal_zone16_type,thermal_zone17,thermal_zone17_type,thermal_zone18,thermal_zone18_type,thermal_zone19,thermal_zone19_type,thermal_zone2,thermal_zone2_type,thermal_zone20,thermal_zone20_type,thermal_zone21,thermal_zone21_type,thermal_zone22,thermal_zone22_type,thermal_zone23,thermal_zone23_type,thermal_zone24,thermal_zone24_type,thermal_zone25,thermal_zone25_type,thermal_zone26,thermal_zone26_type,thermal_zone27,thermal_zone27_type,thermal_zone28,thermal_zone28_type,thermal_zone29,thermal_zone29_type,thermal_zone3,thermal_zone3_type,thermal_zone30,thermal_zone30_type,thermal_zone31,thermal_zone31_type,thermal_zone32,thermal_zone32_type,thermal_zone33,thermal_zone33_type,thermal_zone34,thermal_zone34_type,thermal_zone35,thermal_zone35_type,thermal_zone4,thermal_zone4_type,thermal_zone5,thermal_zone5_type,thermal_zone6,thermal_zone6_type,thermal_zone7,thermal_zone7_type,thermal_zone8,thermal_zone8_type,thermal_zone9,thermal_zone9_type,cycles,cache_references,branch_instructions,task_clock,context_switches,minor_faults,major_faults,branches,instructions,page_faults,cpu_clock,user,sys
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,13,gemm,no-variation,0.012770704,954.81871373526,23966,20164,1,RUBIKPi,41.943749999999994,41.35255555555556,37.0,37.0,49.8,49.8,47.9,47.1,48.3,47.5,50.6,47.9,48.7,48.3,0.0,47.5,45.9,45.5,45.5,45.5,46.3,47.9,46.3,44.4,45.1,0.0,45.5,47.1,41.175,42.91,42.89,25.0,0.0,47.5,49.8,51.0,49.0,48.3,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,1.3046536795270465,1.851519093745,0.0,0.0,0.0,0.0,953.5140600557329,1163.808,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,48.3,cpuss0-thermal,48.7,cpuss1-thermal,47.9,cpu4-thermal,47.1,cpu5-thermal,47.1,cpu6-thermal,46.3,cpu7-thermal,47.9,cpu8-thermal,46.7,cpu9-thermal,48.3,cpu10-thermal,47.1,cpu11-thermal,0.0,pm8350c-bcl-lvl0,46.7,aoss1-thermal,45.5,gpuss0-thermal,45.5,gpuss1-thermal,45.1,nspss0-thermal,45.1,nspss1-thermal,45.5,video-thermal,47.1,ddr-thermal,45.5,mdmss0-thermal,44.4,mdmss1-thermal,44.8,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,45.1,mdmss3-thermal,46.3,camera0-thermal,41.221,xo-thermal,42.851,quiet-thermal,42.62,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,46.7,aoss0-thermal,47.9,cpu0-thermal,49.8,cpu1-thermal,48.7,cpu2-thermal,47.9,cpu3-thermal,22150555,4834411,4618702,11.31,0,596,0,4618702,23135673,596,11.31,0.009673,0.003224
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,small.input,12,uts,bin-omp-tasks,21.706001551,18071.397159437693,43743592,18183841,1,RUBIKPi,39.71663888888889,42.02333333333333,37.0,37.0,44.8,45.5,44.4,44.0,45.5,44.8,45.5,44.8,45.1,45.1,0.0,45.1,44.0,44.4,44.0,44.4,44.8,45.1,44.8,43.2,43.6,0.0,44.0,44.4,41.227,42.785,42.387,25.0,0.0,44.4,44.8,45.1,44.4,44.4,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,17.806322753699177,1.034508798904,0.0,0.0,0.0,0.0,18053.590836683994,1034.24,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,49.0,cpuss0-thermal,49.8,cpuss1-thermal,47.9,cpu4-thermal,47.1,cpu5-thermal,47.9,cpu6-thermal,47.1,cpu7-thermal,49.0,cpu8-thermal,47.5,cpu9-thermal,49.8,cpu10-thermal,48.3,cpu11-thermal,0.0,pm8350c-bcl-lvl0,47.5,aoss1-thermal,46.3,gpuss0-thermal,46.3,gpuss1-thermal,45.9,nspss0-thermal,45.9,nspss1-thermal,46.7,video-thermal,48.3,ddr-thermal,46.3,mdmss0-thermal,44.8,mdmss1-thermal,45.1,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,45.9,mdmss3-thermal,47.5,camera0-thermal,41.541,xo-thermal,43.261,quiet-thermal,43.138,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,47.9,aoss0-thermal,49.8,cpu0-thermal,50.6,cpu1-thermal,49.0,cpu2-thermal,48.7,cpu3-thermal,39550756491,6566990886,3128628444,20197.27,62,5424,0,3128628444,58698430157,5425,20196.91,20.112286,0.0447
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,19,trmm,no-variation,0.424061482,21467.98268110597,24484,20377,1,RUBIKPi,41.42530555555556,42.36280555555556,37.0,37.0,49.4,49.4,47.1,46.7,47.9,47.1,49.0,47.5,49.0,47.5,0.0,47.1,45.5,45.1,44.8,44.8,45.1,47.1,45.1,43.6,44.4,0.0,44.8,46.7,41.004,42.6,42.207,25.0,0.0,47.1,48.7,49.4,48.7,47.9,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,21.116090629456327,1.158034353528,0.0,0.0,0.0,0.0,21446.86659047651,1159.767,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,49.8,cpuss0-thermal,50.2,cpuss1-thermal,50.2,cpu4-thermal,47.9,cpu5-thermal,48.7,cpu6-thermal,47.9,cpu7-thermal,49.0,cpu8-thermal,47.9,cpu9-thermal,48.7,cpu10-thermal,48.3,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.3,aoss1-thermal,46.7,gpuss0-thermal,46.3,gpuss1-thermal,46.3,nspss0-thermal,46.3,nspss1-thermal,47.1,video-thermal,48.7,ddr-thermal,47.1,mdmss0-thermal,45.1,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.3,mdmss3-thermal,47.9,camera0-thermal,41.573,xo-thermal,43.384,quiet-thermal,43.404,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,48.3,aoss0-thermal,49.8,cpu0-thermal,49.8,cpu1-thermal,49.4,cpu2-thermal,49.8,cpu3-thermal,22485415,4814143,4614085,11.49,0,594,0,4614085,23104568,594,11.49,0.009436,0.004731
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,25,mvt,no-variation,0.442229229,21784.41768398203,24068,19386,1,RUBIKPi,41.813194444444434,42.415777777777784,37.0,37.0,48.7,49.4,47.5,46.7,49.0,47.5,48.3,47.1,48.3,47.9,0.0,47.5,46.3,45.9,45.9,45.9,46.3,47.9,45.9,44.4,45.1,0.0,45.9,46.7,41.175,42.903,42.897,25.0,0.0,47.5,49.8,50.6,49.0,48.3,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,21.584705262554042,1.158034353528,0.0,0.0,0.0,0.0,21762.832978719474,1159.767,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,49.8,cpuss0-thermal,50.6,cpuss1-thermal,50.2,cpu4-thermal,48.7,cpu5-thermal,50.2,cpu6-thermal,47.9,cpu7-thermal,49.0,cpu8-thermal,47.9,cpu9-thermal,48.7,cpu10-thermal,48.7,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.3,aoss1-thermal,46.7,gpuss0-thermal,46.7,gpuss1-thermal,46.3,nspss0-thermal,46.3,nspss1-thermal,47.1,video-thermal,48.7,ddr-thermal,47.1,mdmss0-thermal,45.1,mdmss1-thermal,45.5,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.3,mdmss3-thermal,47.9,camera0-thermal,41.573,xo-thermal,43.384,quiet-thermal,43.411,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,47.9,aoss0-thermal,49.4,cpu0-thermal,49.4,cpu1-thermal,49.4,cpu2-thermal,49.8,cpu3-thermal,22265610,4813639,4613298,11.38,0,599,0,4613298,23102596,599,11.38,0.006687,0.006686
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,14,gemver,no-variation,0.437891671,22667.210689924457,23874,19819,1,RUBIKPi,41.955222222222226,42.385027777777786,37.0,37.0,49.4,49.8,47.9,47.1,48.3,47.5,50.6,47.9,48.7,48.3,0.0,47.5,45.9,45.9,45.5,45.9,45.9,47.9,45.9,44.8,45.1,0.0,45.5,47.1,41.181,42.91,42.897,25.0,0.0,47.9,49.8,50.2,49.4,48.7,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,22.518985792138714,1.158034353528,0.0,0.0,0.0,0.0,22644.691704132318,1188.054,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,49.4,cpuss0-thermal,50.2,cpuss1-thermal,48.7,cpu4-thermal,48.3,cpu5-thermal,49.0,cpu6-thermal,48.3,cpu7-thermal,49.4,cpu8-thermal,48.7,cpu9-thermal,49.0,cpu10-thermal,48.7,cpu11-thermal,0.0,pm8350c-bcl-lvl0,47.9,aoss1-thermal,46.7,gpuss0-thermal,46.7,gpuss1-thermal,46.7,nspss0-thermal,46.7,nspss1-thermal,46.7,video-thermal,48.3,ddr-thermal,47.1,mdmss0-thermal,44.8,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.3,mdmss3-thermal,47.5,camera0-thermal,41.573,xo-thermal,43.377,quiet-thermal,43.411,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,48.3,aoss0-thermal,49.4,cpu0-thermal,50.2,cpu1-thermal,50.2,cpu2-thermal,49.4,cpu3-thermal,22371271,4822737,4617305,11.43,0,603,0,4617305,23126564,603,11.43,0.013473,0.0
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,16,symm,no-variation,0.429065885,21624.30724286175,23994,19524,1,RUBIKPi,41.83280555555555,42.60780555555556,37.0,37.0,49.4,49.8,47.9,47.1,47.9,47.1,50.2,47.9,48.3,47.9,0.0,47.5,45.9,45.5,45.5,45.9,45.9,47.5,46.3,44.4,45.1,0.0,45.5,47.1,41.181,42.903,42.897,25.0,0.0,47.1,49.8,50.2,49.0,48.3,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,21.29181419396328,1.1888068472439999,0.0,0.0,0.0,0.0,21603.015428667786,1188.054,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,50.6,cpuss0-thermal,51.0,cpuss1-thermal,49.0,cpu4-thermal,48.3,cpu5-thermal,49.4,cpu6-thermal,48.3,cpu7-thermal,52.2,cpu8-thermal,49.0,cpu9-thermal,49.8,cpu10-thermal,49.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.3,aoss1-thermal,46.7,gpuss0-thermal,46.7,gpuss1-thermal,46.7,nspss0-thermal,46.7,nspss1-thermal,46.7,video-thermal,48.7,ddr-thermal,47.1,mdmss0-thermal,45.1,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.3,mdmss3-thermal,47.9,camera0-thermal,41.579,xo-thermal,43.384,quiet-thermal,43.418,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,48.3,aoss0-thermal,49.8,cpu0-thermal,49.8,cpu1-thermal,49.8,cpu2-thermal,49.4,cpu3-thermal,22413638,4836131,4613211,11.46,0,596,0,4613211,23137491,596,11.46,0.013668,0.0
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,20,2mm,no-variation,0.468294994,21914.195200712067,23925,19764,1,RUBIKPi,41.83463888888889,42.70719444444445,37.0,37.0,49.4,49.4,47.9,47.1,48.3,47.5,48.3,47.5,48.7,47.9,0.0,47.5,45.9,45.9,45.5,45.9,46.3,47.9,45.9,44.8,45.1,0.0,45.5,47.1,41.188,42.936,42.923,25.0,0.0,47.1,49.0,50.2,49.0,49.4,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,21.664865622863626,1.1888068472439999,0.0,0.0,0.0,0.0,21892.530335089203,1188.054,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,50.6,cpuss0-thermal,51.0,cpuss1-thermal,48.7,cpu4-thermal,48.3,cpu5-thermal,51.0,cpu6-thermal,49.0,cpu7-thermal,49.4,cpu8-thermal,48.7,cpu9-thermal,49.0,cpu10-thermal,49.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,47.9,aoss1-thermal,46.7,gpuss0-thermal,46.7,gpuss1-thermal,46.7,nspss0-thermal,46.3,nspss1-thermal,47.1,video-thermal,48.3,ddr-thermal,46.7,mdmss0-thermal,45.1,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.3,mdmss3-thermal,47.9,camera0-thermal,41.592,xo-thermal,43.37,quiet-thermal,43.397,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,49.0,aoss0-thermal,50.6,cpu0-thermal,51.8,cpu1-thermal,51.0,cpu2-thermal,51.4,cpu3-thermal,22442575,4831999,4623575,11.47,0,597,0,4623575,23169879,597,11.47,0.006773,0.006777
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,38,fdtd-2d,no-variation,0.43359734,22200.535738131737,23959,20720,1,RUBIKPi,42.39852777777779,42.93444444444444,37.0,37.0,51.0,51.4,48.7,47.9,49.8,49.0,49.8,49.0,49.4,48.7,0.0,47.9,45.9,45.9,45.9,46.3,46.3,48.3,46.3,44.4,45.1,0.0,45.5,47.5,41.195,42.929,42.923,25.0,0.0,47.9,50.2,51.4,51.4,49.4,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,21.559976874091234,1.1888068472439999,0.0,0.0,0.0,0.0,22178.975761257647,1188.054,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,51.0,cpuss0-thermal,51.4,cpuss1-thermal,49.0,cpu4-thermal,48.3,cpu5-thermal,49.8,cpu6-thermal,49.0,cpu7-thermal,51.4,cpu8-thermal,48.7,cpu9-thermal,50.6,cpu10-thermal,49.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.3,aoss1-thermal,46.7,gpuss0-thermal,46.7,gpuss1-thermal,46.3,nspss0-thermal,46.3,nspss1-thermal,47.1,video-thermal,49.0,ddr-thermal,47.1,mdmss0-thermal,45.1,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.7,mdmss3-thermal,47.9,camera0-thermal,41.573,xo-thermal,43.37,quiet-thermal,43.397,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,49.0,aoss0-thermal,51.4,cpu0-thermal,52.6,cpu1-thermal,51.8,cpu2-thermal,52.2,cpu3-thermal,22651405,4931354,4628218,11.58,0,597,0,4628218,23256822,597,11.57,0.010253,0.003417
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,26,cholesky,no-variation,0.476578253,22633.451669455226,28066,22378,1,RUBIKPi,42.18388888888889,42.9018611111111,37.0,37.0,50.2,50.6,47.9,47.5,48.7,47.9,49.0,47.9,49.8,48.7,0.0,47.5,45.9,46.3,45.9,45.5,46.3,47.9,46.3,44.4,45.1,0.0,45.9,47.5,41.181,42.923,42.916,25.0,0.0,47.9,50.6,51.4,50.6,49.4,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,22.203586246425225,1.1888068472439999,0.0,0.0,0.0,0.0,22611.2480832088,1188.054,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,50.2,cpuss0-thermal,51.4,cpuss1-thermal,48.7,cpu4-thermal,48.3,cpu5-thermal,50.6,cpu6-thermal,49.0,cpu7-thermal,50.2,cpu8-thermal,49.0,cpu9-thermal,49.8,cpu10-thermal,49.0,cpu11-thermal,0.0,pm8350c-bcl-lvl0,47.9,aoss1-thermal,46.7,gpuss0-thermal,46.3,gpuss1-thermal,46.7,nspss0-thermal,46.3,nspss1-thermal,47.1,video-thermal,49.0,ddr-thermal,47.1,mdmss0-thermal,45.1,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.7,mdmss3-thermal,47.9,camera0-thermal,41.586,xo-thermal,43.37,quiet-thermal,43.411,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,49.4,aoss0-thermal,51.8,cpu0-thermal,52.6,cpu1-thermal,51.8,cpu2-thermal,52.6,cpu3-thermal,23239885,5015880,4688505,11.87,0,604,0,4688505,23628432,604,11.87,0.009288,0.004641
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,23,bicg,no-variation,0.47250886,23114.68468415356,23756,19761,1,RUBIKPi,42.03038888888889,43.312194444444444,37.0,37.0,50.2,50.2,47.9,47.1,48.3,47.5,49.4,48.3,49.4,48.7,0.0,47.5,46.3,45.9,45.9,45.5,46.3,48.3,46.3,44.8,45.1,0.0,45.5,47.5,41.181,42.916,42.897,25.0,0.0,47.9,49.4,50.2,49.4,48.3,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,22.588142240760963,1.1888068472439999,0.0,0.0,0.0,0.0,23092.096541912797,1188.054,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,52.2,cpuss0-thermal,52.6,cpuss1-thermal,50.6,cpu4-thermal,49.4,cpu5-thermal,50.6,cpu6-thermal,49.4,cpu7-thermal,52.6,cpu8-thermal,50.2,cpu9-thermal,51.0,cpu10-thermal,49.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.7,aoss1-thermal,47.1,gpuss0-thermal,46.7,gpuss1-thermal,46.3,nspss0-thermal,46.7,nspss1-thermal,46.7,video-thermal,49.0,ddr-thermal,46.7,mdmss0-thermal,45.1,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.7,mdmss3-thermal,48.3,camera0-thermal,41.579,xo-thermal,43.363,quiet-thermal,43.397,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,49.4,aoss0-thermal,51.8,cpu0-thermal,53.3,cpu1-thermal,52.2,cpu2-thermal,52.9,cpu3-thermal,22363647,4813908,4610880,11.43,0,598,0,4610880,23093092,598,11.43,0.008918,0.00446
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,22,atax,no-variation,0.459465092,22558.561318031352,23821,19834,1,RUBIKPi,41.92372222222222,43.39094444444444,37.0,37.0,49.0,49.8,48.3,47.5,48.3,47.5,48.7,47.5,48.3,47.9,0.0,47.5,45.9,45.9,45.5,46.3,46.3,48.3,46.3,44.4,45.1,0.0,45.9,47.5,41.188,42.943,42.923,25.0,0.0,47.1,49.0,50.2,50.2,49.0,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,22.386758880184956,1.1888068472439999,0.0,0.0,0.0,0.0,22536.174559151168,1188.054,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,51.8,cpuss0-thermal,52.6,cpuss1-thermal,51.0,cpu4-thermal,49.4,cpu5-thermal,51.4,cpu6-thermal,50.2,cpu7-thermal,52.6,cpu8-thermal,49.8,cpu9-thermal,51.0,cpu10-thermal,49.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.7,aoss1-thermal,47.1,gpuss0-thermal,47.1,gpuss1-thermal,46.7,nspss0-thermal,46.7,nspss1-thermal,47.1,video-thermal,49.0,ddr-thermal,47.1,mdmss0-thermal,45.1,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.7,mdmss3-thermal,48.3,camera0-thermal,41.579,xo-thermal,43.377,quiet-thermal,43.418,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,49.0,aoss0-thermal,51.4,cpu0-thermal,53.3,cpu1-thermal,52.6,cpu2-thermal,53.3,cpu3-thermal,22325868,4810444,4611650,11.41,0,598,0,4611650,23089073,598,11.41,0.013497,0.0
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,36,nussinov,no-variation,0.455593189,22911.718077559104,25609,19383,1,RUBIKPi,42.16352777777777,43.24944444444444,37.0,37.0,49.8,50.6,49.8,47.9,48.7,47.9,49.4,48.3,48.7,47.9,0.0,47.5,46.3,45.9,45.9,45.9,46.3,48.3,46.3,44.4,45.1,0.0,45.9,47.1,41.208,42.943,42.936,25.0,0.0,47.9,49.8,50.2,50.6,49.4,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,22.88868722306495,1.1888068472439999,0.0,0.0,0.0,0.0,22888.82939033604,1188.054,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,52.6,cpuss0-thermal,52.9,cpuss1-thermal,51.0,cpu4-thermal,50.2,cpu5-thermal,51.0,cpu6-thermal,49.8,cpu7-thermal,51.8,cpu8-thermal,49.8,cpu9-thermal,51.0,cpu10-thermal,49.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.7,aoss1-thermal,47.1,gpuss0-thermal,46.7,gpuss1-thermal,46.3,nspss0-thermal,46.7,nspss1-thermal,46.7,video-thermal,49.0,ddr-thermal,46.7,mdmss0-thermal,45.1,mdmss1-thermal,45.5,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.7,mdmss3-thermal,47.9,camera0-thermal,41.592,xo-thermal,43.377,quiet-thermal,43.411,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,49.0,aoss0-thermal,51.4,cpu0-thermal,52.6,cpu1-thermal,51.8,cpu2-thermal,51.8,cpu3-thermal,22514783,4878137,4646341,11.5,0,595,0,4646341,23444374,595,11.5,0.009041,0.004526
1759353500.7276638,2,parallel,"[9, 9, 9, 9, 9, 9, 9, 9]","[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",9,1,1,MINI_DATASET,30,ludcmp,no-variation,0.54705653,22718.947653342926,25275,20510,1,RUBIKPi,42.218888888888884,43.37372222222222,37.0,37.0,49.8,51.0,48.3,47.5,50.6,48.3,51.0,48.7,48.7,48.3,0.0,47.9,46.3,45.9,45.5,45.9,46.3,47.9,46.3,44.4,45.1,0.0,45.5,47.5,41.201,42.943,42.936,25.0,0.0,48.3,49.8,50.6,49.4,49.0,"[1958400, 1958400, 1958400, 1958400, 2400000, 2400000, 2400000, 2515200]",1,22.85297394129228,1.1888068472439999,0.0,0.0,0.0,0.0,22696.094679401634,1188.054,0.0,0.0,37.0,pm7325-thermal,37.0,pm8350c-thermal,52.6,cpuss0-thermal,52.9,cpuss1-thermal,52.6,cpu4-thermal,51.0,cpu5-thermal,52.2,cpu6-thermal,49.8,cpu7-thermal,52.6,cpu8-thermal,50.2,cpu9-thermal,50.2,cpu10-thermal,49.8,cpu11-thermal,0.0,pm8350c-bcl-lvl0,48.7,aoss1-thermal,46.7,gpuss0-thermal,46.7,gpuss1-thermal,46.3,nspss0-thermal,46.7,nspss1-thermal,47.1,video-thermal,49.4,ddr-thermal,47.1,mdmss0-thermal,44.8,mdmss1-thermal,45.9,mdmss2-thermal,0.0,pm8350c-bcl-lvl1,46.3,mdmss3-thermal,48.3,camera0-thermal,41.573,xo-thermal,43.37,quiet-thermal,43.411,sdm-skin-thermal,25.0,qcom-battmgr-bat,0.0,pm8350c-bcl-lvl2,49.0,aoss0-thermal,51.4,cpu0-thermal,52.6,cpu1-thermal,51.4,cpu2-thermal,51.8,cpu3-thermal,22299049,4997298,4674528,11.39,0,601,0,4674528,23567750,601,11.39,0.006678,0.006684
